transaction_id,transaction_at,business_date,processor,venue_area,terminal_id,reference_id,auth_code,tender_type,transaction_type,amount,settlement_status,batch_id,source_file,discrepancy_count,discrepancy_types,recommended_actions
txn-16073,2026-04-03 20:20:26,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-102,INV-S4-110911,AUTH9846,MC,SALE,44.33,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-16074,2026-04-03 20:20:27,2026-04-03,Tapin2,SUITE-DELIVERY,T2-KIOSK-7,T2-500049,T2REF42814,CREDIT,SALE,14.21,SETTLED,T2-BATCH-0403,tapin2_settlement.csv,0,,
txn-16075,2026-04-03 20:20:28,2026-04-03,Amazon JWO,JWO-STORE-1,GATE-A1,AMZ-TRX-300386,,AMAZON,SALE,78.68,SETTLED,AMZ-LOC-1,amazon_jwo_settlement.csv,0,,
txn-16076,2026-04-03 20:20:28,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-133,INV-S4-103145,AUTH3549,VISA,SALE,23.29,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-16077,2026-04-03 20:20:28,2026-04-03,Tapin2,SUITE-DELIVERY,T2-KIOSK-10,T2-501246,T2REF46770,APP_PAY,SALE,54.35,SETTLED,T2-BATCH-0403,tapin2_settlement.csv,0,,
txn-16078,2026-04-03 20:20:29,2026-04-03,Amazon JWO,JWO-STORE-1,GATE-A1,AMZ-TRX-300261,,AMAZON,SALE,61.01,SETTLED,AMZ-LOC-1,amazon_jwo_settlement.csv,0,,
txn-16079,2026-04-03 20:20:29,2026-04-03,Amazon JWO,JWO-STORE-1,GATE-A1,AMZ-TRX-302158,,AMAZON,SALE,59.66,SETTLED,AMZ-LOC-1,amazon_jwo_settlement.csv,0,,
txn-16080,2026-04-03 20:20:29,2026-04-03,FreedomPay,VIP-SUITE-B,FP-TERM-13,REQ-FP-201852,FP41970,CARD,SALE,357.49,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-16081,2026-04-03 20:20:29,2026-04-03,Tapin2,PREMIUM-LOUNGE-ORDER,T2-KIOSK-1,T2-500883,T2REF51824,APP_PAY,SALE,28.07,SETTLED,T2-BATCH-0403,tapin2_settlement.csv,0,,
txn-16082,2026-04-03 20:20:30,2026-04-03,Tapin2,SUITE-DELIVERY,T2-KIOSK-5,T2-500936,T2REF92266,APP_PAY,SALE,33.75,SETTLED,T2-BATCH-0403,tapin2_settlement.csv,0,,
txn-16083,2026-04-03 20:20:30,2026-04-03,Tapin2,MOBILE-ORDER-CONCOURSE,T2-KIOSK-7,T2-501570,T2REF29927,COMP,SALE,46.09,SETTLED,T2-BATCH-0403,tapin2_settlement.csv,0,,
txn-16084,2026-04-03 20:20:31,2026-04-03,Amazon JWO,JWO-STORE-1,GATE-A1,AMZ-TRX-300370,,AMAZON,SALE,57.16,SETTLED,AMZ-LOC-1,amazon_jwo_settlement.csv,0,,
txn-16085,2026-04-03 20:20:31,2026-04-03,FreedomPay,VIP-SUITE-B,FP-TERM-19,REQ-FP-202730,FP20126,CARD,SALE,202.5,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-16086,2026-04-03 20:20:31,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-137,INV-S4-101273,AUTH3480,VISA,SALE,44.1,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-16087,2026-04-03 20:20:31,2026-04-03,Shift4,SEC-302-BAR,TERM-109,INV-S4-110719,AUTH2233,MC,SALE,23.83,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-16088,2026-04-03 20:20:32,2026-04-03,Shift4,MERCH-MAIN,TERM-132,INV-S4-106270,AUTH6578,VISA,SALE,19.24,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-16089,2026-04-03 20:20:33,2026-04-03,SeatGeek,BOX-OFFICE,SG-BOX-2,SG-ORD-402022,SG31879,DEBIT,REFUND,111.9,SETTLED,EVT-2026-0403,seatgeek_settlement.csv,1,Refund requires offset review,Match this refund against the original sale and settlement batch.
txn-16090,2026-04-03 20:20:33,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-145,INV-S4-111491,AUTH6726,VISA,SALE,43.62,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-16091,2026-04-03 20:20:34,2026-04-03,Tapin2,SUITE-DELIVERY,T2-KIOSK-2,T2-500127,T2REF92587,CREDIT,SALE,32.74,SETTLED,T2-BATCH-0403,tapin2_settlement.csv,0,,
txn-16092,2026-04-03 20:20:35,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-127,INV-S4-100984,AUTH2689,VISA,SALE,39.83,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-16093,2026-04-03 20:20:35,2026-04-03,Shift4,SEC-302-BAR,TERM-112,INV-S4-108050,AUTH8980,VISA,SALE,9.8,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-16094,2026-04-03 20:20:36,2026-04-03,Amazon JWO,JWO-STORE-1,GATE-A1,AMZ-TRX-300006,,AMAZON,SALE,75.65,SETTLED,AMZ-LOC-1,amazon_jwo_settlement.csv,0,,
txn-16095,2026-04-03 20:20:37,2026-04-03,Amazon JWO,JWO-STORE-1,GATE-A1,AMZ-TRX-302442,,AMAZON,SALE,52.01,SETTLED,AMZ-LOC-1,amazon_jwo_settlement.csv,0,,
txn-16096,2026-04-03 20:20:37,2026-04-03,FreedomPay,TKT-GATE-4,FP-TERM-16,REQ-FP-203311,FP98943,CARD,SALE,324.29,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-16097,2026-04-03 20:20:37,2026-04-03,SeatGeek,BOX-OFFICE,SG-BOX-3,SG-ORD-400864,SG59758,DEBIT,SALE,168.2,SETTLED,EVT-2026-0403,seatgeek_settlement.csv,0,,
txn-16098,2026-04-03 20:20:37,2026-04-03,Shift4,MERCH-MAIN,TERM-130,INV-S4-101628,AUTH8539,VISA,SALE,19.82,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-16099,2026-04-03 20:20:37,2026-04-03,Shift4,MERCH-MAIN,TERM-145,INV-S4-103780,AUTH4892,VISA,SALE,17.41,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-16100,2026-04-03 20:20:38,2026-04-03,SeatGeek,PREMIUM-SUITE-ENTRY,SG-BOX-3,SG-ORD-401352,SG14870,DEBIT,SALE,113.78,SETTLED,EVT-2026-0403,seatgeek_settlement.csv,0,,
txn-16101,2026-04-03 20:20:38,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-140,INV-S4-103425,AUTH1916,VISA,SALE,38.0,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-16102,2026-04-03 20:20:39,2026-04-03,Amazon JWO,JWO-STORE-1,GATE-A1,AMZ-TRX-301773,,AMAZON,SALE,32.25,SETTLED,AMZ-LOC-1,amazon_jwo_settlement.csv,0,,
txn-16103,2026-04-03 20:20:39,2026-04-03,Amazon JWO,JWO-STORE-1,GATE-A1,AMZ-TRX-302243,,AMAZON,SALE,17.62,SETTLED,AMZ-LOC-1,amazon_jwo_settlement.csv,0,,
txn-16104,2026-04-03 20:20:39,2026-04-03,FreedomPay,TKT-GATE-4,FP-TERM-15,REQ-FP-204386,FP75234,CARD,SALE,270.9,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-16105,2026-04-03 20:20:39,2026-04-03,Shift4,SEC-302-BAR,TERM-144,INV-S4-104055,AUTH6857,DISC,SALE,39.09,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-16106,2026-04-03 20:20:40,2026-04-03,FreedomPay,VIP-SUITE-B,FP-TERM-17,REQ-FP-204888,FP98478,CARD,SALE,384.09,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-16107,2026-04-03 20:20:40,2026-04-03,Shift4,MERCH-MAIN,TERM-124,INV-S4-101317,AUTH9422,AMEX,SALE,10.61,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-16108,2026-04-03 20:20:40,2026-04-03,Tapin2,PREMIUM-LOUNGE-ORDER,T2-KIOSK-9,T2-500289,T2REF78342,APP_PAY,SALE,34.59,SETTLED,T2-BATCH-0403,tapin2_settlement.csv,0,,
txn-16109,2026-04-03 20:20:41,2026-04-03,Amazon JWO,JWO-STORE-1,GATE-A1,AMZ-TRX-300187,,AMAZON,SALE,18.44,SETTLED,AMZ-LOC-1,amazon_jwo_settlement.csv,0,,
txn-16110,2026-04-03 20:20:41,2026-04-03,FreedomPay,VIP-SUITE-B,FP-TERM-17,REQ-FP-203962,FP50900,CARD,SALE,449.2,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-16111,2026-04-03 20:20:41,2026-04-03,FreedomPay,VIP-SUITE-B,FP-TERM-18,REQ-FP-204241,FP59975,CARD,SALE,452.89,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-16112,2026-04-03 20:20:41,2026-04-03,Shift4,MERCH-MAIN,TERM-142,INV-S4-104152,AUTH4622,DISC,SALE,12.42,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-16113,2026-04-03 20:20:41,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-117,INV-S4-105042,AUTH2699,VISA,SALE,42.61,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-16114,2026-04-03 20:20:41,2026-04-03,Shift4,MERCH-MAIN,TERM-102,INV-S4-106527,AUTH8130,VISA,SALE,12.94,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-16115,2026-04-03 20:20:42,2026-04-03,FreedomPay,VIP-SUITE-B,FP-TERM-18,REQ-FP-201407,FP92317,CARD,SALE,462.67,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-16116,2026-04-03 20:20:42,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-138,INV-S4-107471,AUTH2202,AMEX,SALE,38.09,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-16117,2026-04-03 20:20:42,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-115,INV-S4-111527,AUTH8038,VISA,SALE,35.86,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-16118,2026-04-03 20:20:43,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-143,INV-S4-101365,AUTH2884,DISC,SALE,34.88,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-16119,2026-04-03 20:20:44,2026-04-03,FreedomPay,VIP-SUITE-B,FP-TERM-18,REQ-FP-200285,FP64680,CARD,SALE,162.75,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-16120,2026-04-03 20:20:44,2026-04-03,SeatGeek,GATE-B-TICKET,SG-BOX-4,SG-ORD-402292,SG88643,MOBILE_PAY,SALE,73.81,SETTLED,EVT-2026-0403,seatgeek_settlement.csv,0,,
txn-16121,2026-04-03 20:20:44,2026-04-03,Shift4,MERCH-MAIN,TERM-124,INV-S4-107809,AUTH3615,MC,SALE,12.46,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-16122,2026-04-03 20:20:45,2026-04-03,Shift4,SEC-302-BAR,TERM-109,INV-S4-107521,AUTH1530,VISA,SALE,18.75,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-16123,2026-04-03 20:20:47,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-117,INV-S4-101594,AUTH5073,VISA,SALE,31.26,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-16124,2026-04-03 20:20:47,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-125,INV-S4-104433,AUTH6389,MC,SALE,33.34,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-16125,2026-04-03 20:20:47,2026-04-03,Shift4,MERCH-MAIN,TERM-127,INV-S4-111504,AUTH3592,MC,SALE,39.18,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-16126,2026-04-03 20:20:48,2026-04-03,FreedomPay,VIP-SUITE-B,FP-TERM-11,REQ-FP-203680,FP96446,CARD,SALE,227.78,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-16127,2026-04-03 20:20:48,2026-04-03,SeatGeek,GATE-A-TICKET,SG-BOX-6,SG-ORD-401139,SG34177,CREDIT,SALE,74.53,SETTLED,EVT-2026-0403,seatgeek_settlement.csv,0,,
txn-16128,2026-04-03 20:20:48,2026-04-03,SeatGeek,GATE-A-TICKET,SG-BOX-7,SG-ORD-401541,SG32353,MOBILE_PAY,SALE,82.2,SETTLED,EVT-2026-0403,seatgeek_settlement.csv,0,,
txn-16129,2026-04-03 20:20:48,2026-04-03,Shift4,SEC-302-BAR,TERM-142,INV-S4-105603,AUTH2558,AMEX,SALE,42.48,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-16130,2026-04-03 20:20:49,2026-04-03,Shift4,SEC-302-BAR,TERM-120,INV-S4-103018,AUTH5944,VISA,SALE,33.12,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-16131,2026-04-03 20:20:49,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-143,INV-S4-110397,AUTH8877,VISA,SALE,39.77,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-16132,2026-04-03 20:20:50,2026-04-03,FreedomPay,VIP-SUITE-B,FP-TERM-19,REQ-FP-200311,FP73482,CARD,SALE,395.45,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-16133,2026-04-03 20:20:50,2026-04-03,SeatGeek,GATE-A-TICKET,SG-BOX-6,SG-ORD-400206,SG35675,CREDIT,SALE,271.63,SETTLED,EVT-2026-0403,seatgeek_settlement.csv,0,,
txn-16134,2026-04-03 20:20:50,2026-04-03,Shift4,MERCH-MAIN,TERM-125,INV-S4-101009,AUTH4432,VISA,SALE,9.43,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-16135,2026-04-03 20:20:50,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-149,INV-S4-105660,AUTH7847,MC,SALE,26.47,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-16136,2026-04-03 20:20:51,2026-04-03,Shift4,MERCH-MAIN,TERM-142,INV-S4-100803,AUTH9936,VISA,SALE,32.08,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-16137,2026-04-03 20:20:51,2026-04-03,Shift4,MERCH-MAIN,TERM-111,INV-S4-105285,AUTH9184,VISA,SALE,34.3,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-16138,2026-04-03 20:20:51,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-138,INV-S4-105383,AUTH2988,MC,SALE,27.89,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-16139,2026-04-03 20:20:51,2026-04-03,Shift4,MERCH-MAIN,TERM-112,INV-S4-106336,AUTH2728,VISA,SALE,12.25,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-16140,2026-04-03 20:20:51,2026-04-03,Tapin2,PREMIUM-LOUNGE-ORDER,T2-KIOSK-4,T2-501699,T2REF87126,APP_PAY,SALE,35.26,SETTLED,T2-BATCH-0403,tapin2_settlement.csv,0,,
txn-16141,2026-04-03 20:20:52,2026-04-03,Shift4,SEC-302-BAR,TERM-125,INV-S4-102063,AUTH4041,VISA,SALE,12.18,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-16142,2026-04-03 20:20:53,2026-04-03,Amazon JWO,JWO-STORE-1,GATE-A1,AMZ-TRX-300641,,AMAZON,SALE,15.77,SETTLED,AMZ-LOC-1,amazon_jwo_settlement.csv,0,,
txn-16143,2026-04-03 20:20:53,2026-04-03,SeatGeek,PREMIUM-SUITE-ENTRY,SG-BOX-4,SG-ORD-401817,SG17945,CREDIT,SALE,166.5,SETTLED,EVT-2026-0403,seatgeek_settlement.csv,0,,
txn-16144,2026-04-03 20:20:53,2026-04-03,Shift4,MERCH-MAIN,TERM-143,INV-S4-105210,AUTH1539,VISA,SALE,22.32,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-16145,2026-04-03 20:20:53,2026-04-03,Shift4,MERCH-MAIN,TERM-104,INV-S4-107099,AUTH6584,VISA,SALE,27.16,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-16146,2026-04-03 20:20:54,2026-04-03,Amazon JWO,JWO-STORE-1,GATE-A1,AMZ-TRX-302050,,AMAZON,SALE,42.72,SETTLED,AMZ-LOC-1,amazon_jwo_settlement.csv,0,,
txn-16147,2026-04-03 20:20:54,2026-04-03,SeatGeek,BOX-OFFICE,SG-BOX-5,SG-ORD-400478,SG58843,CREDIT,SALE,225.66,SETTLED,EVT-2026-0403,seatgeek_settlement.csv,0,,
txn-16148,2026-04-03 20:20:54,2026-04-03,SeatGeek,GATE-A-TICKET,SG-BOX-2,SG-ORD-402142,SG25907,MOBILE_PAY,SALE,154.71,SETTLED,EVT-2026-0403,seatgeek_settlement.csv,0,,
txn-16149,2026-04-03 20:20:54,2026-04-03,Shift4,MERCH-MAIN,TERM-142,INV-S4-103179,AUTH7984,VISA,SALE,26.78,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-16150,2026-04-03 20:20:54,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-115,INV-S4-111530,AUTH9986,VISA,SALE,33.76,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-16151,2026-04-03 20:20:54,2026-04-03,Tapin2,SUITE-DELIVERY,T2-KIOSK-10,T2-501677,T2REF48971,COMP,SALE,17.7,SETTLED,T2-BATCH-0403,tapin2_settlement.csv,0,,
txn-16152,2026-04-03 20:20:56,2026-04-03,FreedomPay,TKT-GATE-4,FP-TERM-16,REQ-FP-202731,FP14650,CARD,SALE,336.39,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-16153,2026-04-03 20:20:56,2026-04-03,FreedomPay,VIP-SUITE-B,FP-TERM-17,REQ-FP-203497,FP40591,CARD,SALE,134.45,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-16154,2026-04-03 20:20:56,2026-04-03,SeatGeek,BOX-OFFICE,SG-BOX-3,SG-ORD-402712,SG39714,CREDIT,SALE,61.36,SETTLED,EVT-2026-0403,seatgeek_settlement.csv,0,,
txn-16155,2026-04-03 20:20:56,2026-04-03,Shift4,SEC-302-BAR,TERM-113,INV-S4-103426,AUTH6971,VISA,SALE,34.68,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-16156,2026-04-03 20:20:56,2026-04-03,Shift4,SEC-302-BAR,TERM-104,INV-S4-110255,AUTH5107,AMEX,SALE,21.32,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-16157,2026-04-03 20:20:57,2026-04-03,Amazon JWO,JWO-STORE-1,GATE-A1,AMZ-TRX-301349,,AMAZON,SALE,69.05,SETTLED,AMZ-LOC-1,amazon_jwo_settlement.csv,0,,
txn-16158,2026-04-03 20:20:57,2026-04-03,FreedomPay,TKT-GATE-4,FP-TERM-16,REQ-FP-203423,FP10040,CARD,SALE,373.9,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-16159,2026-04-03 20:20:57,2026-04-03,SeatGeek,GATE-A-TICKET,SG-BOX-6,SG-ORD-400738,SG79294,CREDIT,SALE,182.29,SETTLED,EVT-2026-0403,seatgeek_settlement.csv,0,,
txn-16160,2026-04-03 20:20:57,2026-04-03,Shift4,MERCH-MAIN,TERM-143,INV-S4-107234,AUTH1192,AMEX,SALE,15.28,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-16161,2026-04-03 20:20:58,2026-04-03,Amazon JWO,JWO-STORE-1,GATE-A1,AMZ-TRX-300286,,AMAZON,SALE,34.48,SETTLED,AMZ-LOC-1,amazon_jwo_settlement.csv,0,,
txn-16162,2026-04-03 20:20:58,2026-04-03,Amazon JWO,JWO-STORE-1,GATE-A1,AMZ-TRX-301836,,AMAZON,SALE,45.49,SETTLED,AMZ-LOC-1,amazon_jwo_settlement.csv,0,,
txn-16163,2026-04-03 20:20:58,2026-04-03,FreedomPay,VIP-SUITE-B,FP-TERM-13,REQ-FP-201382,FP17962,CARD,SALE,165.51,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-16164,2026-04-03 20:20:58,2026-04-03,FreedomPay,VIP-SUITE-B,FP-TERM-19,REQ-FP-201747,FP75753,CARD,SALE,223.42,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-16165,2026-04-03 20:20:58,2026-04-03,FreedomPay,TKT-GATE-4,FP-TERM-19,REQ-FP-203116,FP23667,CARD,SALE,65.16,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-16166,2026-04-03 20:20:58,2026-04-03,SeatGeek,GATE-B-TICKET,SG-BOX-6,SG-ORD-400867,SG58305,CREDIT,SALE,341.35,SETTLED,EVT-2026-0403,seatgeek_settlement.csv,0,,
txn-16167,2026-04-03 20:20:58,2026-04-03,Shift4,SEC-302-BAR,TERM-144,INV-S4-102575,AUTH8647,VISA,SALE,27.68,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-16168,2026-04-03 20:20:59,2026-04-03,SeatGeek,GATE-A-TICKET,SG-BOX-5,SG-ORD-402094,SG53750,DEBIT,TRANSFER,221.39,SETTLED,EVT-2026-0403,seatgeek_settlement.csv,0,,
txn-16169,2026-04-03 20:20:59,2026-04-03,SeatGeek,GATE-B-TICKET,SG-BOX-7,SG-ORD-402445,SG43764,CREDIT,SALE,64.51,SETTLED,EVT-2026-0403,seatgeek_settlement.csv,0,,
txn-16170,2026-04-03 20:20:59,2026-04-03,Shift4,MERCH-MAIN,TERM-142,INV-S4-104460,AUTH8101,VISA,SALE,10.88,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-16171,2026-04-03 20:21:00,2026-04-03,Amazon JWO,JWO-STORE-1,GATE-A1,AMZ-TRX-301435,,AMAZON,SALE,29.46,SETTLED,AMZ-LOC-1,amazon_jwo_settlement.csv,0,,
txn-16172,2026-04-03 20:21:00,2026-04-03,Shift4,MERCH-MAIN,TERM-140,INV-S4-104676,AUTH1477,VISA,SALE,42.23,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-16173,2026-04-03 20:21:00,2026-04-03,Shift4,MERCH-MAIN,TERM-102,INV-S4-107393,AUTH3330,VISA,SALE,31.4,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-16174,2026-04-03 20:21:02,2026-04-03,FreedomPay,VIP-SUITE-B,FP-TERM-11,REQ-FP-201342,FP43772,CARD,SALE,140.28,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-16175,2026-04-03 20:21:02,2026-04-03,FreedomPay,VIP-SUITE-B,FP-TERM-10,REQ-FP-204147,FP58139,CARD,SALE,94.42,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-16176,2026-04-03 20:21:02,2026-04-03,Tapin2,PREMIUM-LOUNGE-ORDER,T2-KIOSK-2,T2-501743,T2REF30309,CREDIT,SALE,16.6,SETTLED,T2-BATCH-0403,tapin2_settlement.csv,0,,
txn-16177,2026-04-03 20:21:03,2026-04-03,SeatGeek,GATE-A-TICKET,SG-BOX-5,SG-ORD-401588,SG97376,CREDIT,SALE,183.56,SETTLED,EVT-2026-0403,seatgeek_settlement.csv,0,,
txn-16178,2026-04-03 20:21:03,2026-04-03,SeatGeek,BOX-OFFICE,SG-BOX-7,SG-ORD-402418,SG53020,CREDIT,SALE,344.6,SETTLED,EVT-2026-0403,seatgeek_settlement.csv,0,,
txn-16179,2026-04-03 20:21:03,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-123,INV-S4-100948,AUTH8136,VISA,SALE,36.58,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-16180,2026-04-03 20:21:03,2026-04-03,Shift4,MERCH-MAIN,TERM-130,INV-S4-105281,AUTH7486,VISA,SALE,36.4,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-16181,2026-04-03 20:21:03,2026-04-03,Shift4,MERCH-MAIN,TERM-140,INV-S4-105677,AUTH5807,VISA,SALE,22.6,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-16182,2026-04-03 20:21:03,2026-04-03,Shift4,MERCH-MAIN,TERM-123,INV-S4-105712,AUTH1993,VISA,SALE,17.52,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-16183,2026-04-03 20:21:03,2026-04-03,Shift4,SEC-302-BAR,TERM-147,INV-S4-106350,AUTH1305,AMEX,SALE,31.75,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-16184,2026-04-03 20:21:03,2026-04-03,Tapin2,PREMIUM-LOUNGE-ORDER,T2-KIOSK-11,T2-501756,T2REF25646,APP_PAY,SALE,43.9,SETTLED,T2-BATCH-0403,tapin2_settlement.csv,0,,
txn-16185,2026-04-03 20:21:04,2026-04-03,Shift4,MERCH-MAIN,TERM-120,INV-S4-106590,AUTH9138,VISA,SALE,31.16,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-16186,2026-04-03 20:21:05,2026-04-03,FreedomPay,TKT-GATE-4,FP-TERM-10,REQ-FP-204450,FP75311,CARD,SALE,488.82,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-16187,2026-04-03 20:21:05,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-118,INV-S4-100361,AUTH9122,MC,SALE,18.22,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-16188,2026-04-03 20:21:05,2026-04-03,Shift4,MERCH-MAIN,TERM-143,INV-S4-100449,AUTH9004,VISA,SALE,24.26,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-16189,2026-04-03 20:21:06,2026-04-03,Amazon JWO,JWO-STORE-1,GATE-A1,AMZ-TRX-302571,,AMAZON,SALE,46.21,SETTLED,AMZ-LOC-1,amazon_jwo_settlement.csv,0,,
txn-16190,2026-04-03 20:21:06,2026-04-03,FreedomPay,VIP-SUITE-B,FP-TERM-14,REQ-FP-203478,FP62497,CARD,SALE,360.37,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-16191,2026-04-03 20:21:07,2026-04-03,FreedomPay,VIP-SUITE-B,FP-TERM-12,REQ-FP-202676,FP15969,CARD,SALE,185.01,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-16192,2026-04-03 20:21:08,2026-04-03,FreedomPay,TKT-GATE-4,FP-TERM-16,REQ-FP-202598,FP71933,CARD,SALE,369.08,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-16193,2026-04-03 20:21:08,2026-04-03,SeatGeek,GATE-A-TICKET,SG-BOX-5,SG-ORD-402726,SG19148,MOBILE_PAY,SALE,299.42,SETTLED,EVT-2026-0403,seatgeek_settlement.csv,0,,
txn-16194,2026-04-03 20:21:08,2026-04-03,Shift4,SEC-302-BAR,TERM-140,INV-S4-104185,AUTH8170,MC,SALE,44.31,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-16195,2026-04-03 20:21:08,2026-04-03,Shift4,SEC-302-BAR,TERM-111,INV-S4-106797,AUTH1747,VISA,SALE,21.15,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-16196,2026-04-03 20:21:09,2026-04-03,Shift4,MERCH-MAIN,TERM-144,INV-S4-102784,AUTH8642,MC,SALE,30.44,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-16197,2026-04-03 20:21:09,2026-04-03,Shift4,SEC-302-BAR,TERM-136,INV-S4-103526,AUTH1739,VISA,SALE,34.8,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-16198,2026-04-03 20:21:09,2026-04-03,Tapin2,SUITE-DELIVERY,T2-KIOSK-2,T2-500019,T2REF60585,APP_PAY,SALE,14.01,PENDING,T2-BATCH-0403,tapin2_settlement.csv,1,Unsettled status,Confirm if this is a timing delay or a true settlement failure.
